UP9000-NPUJ00553_00-0000000000000001,4,Alundra,PS1 US,AB4898E3560BA96DDCE86C95A68BAC5B,http://zeus.dl.playstation.net/cdn/UP9000/NPUJ00553_00/dfxod4JB4OsflgQkelAr3BXW2FTEGbDx3yWcwkyK30FqBEJPJ0xfgMT5BigoJeWqKn9EpsXuwGPBovQJl3LU7DsHwnpVfwSVDsLIi.pkg,333123280,92fc83d8efa554964d09786259cb71efe7d052df3b4bb0e8eb4bd6e022195eff 
JP9000-NPJI00032_00-0000000000000001,4,Ape Escape,PS1 JP,747C655EA84B4A812C377EE84F459739,http://zeus.dl.playstation.net/cdn/JP9000/NPJI00032_00/yDEZVKNgPCaRafOSWZOlrSkzhSDJzwveLKpePEolWcZzEceAuFIEeTqGTbtxKsOJCVjcCbXZQECOaNsExfoTYKjkRRArXBidsltMp.pkg,119874464,89e143b3cd59b123b7250ad8bedea942c59d5a6005dc12555ecc3f4cfdb3b43a 
JP0011-NPJJ00188_00-0000000000000001,4,Aquanaut no Kyuujitsu 2,PS1 JP,7370E500108D5C2EB50B5897A2E41D89,http://zeus.dl.playstation.net/cdn/JP0011/NPJJ00188_00/arHCHduVGtcujjFsrkxHeb0JmhiB9KCpbheO4FCQqvr20e83S8GmxBvxpLl0FYV8aCBWC5OBnti9PrNLRAhQjXYGJKc7Oiho7xLKC.pkg,87009376,861b167114d8d7d5107d764f650a8be8b0e2deafe3f4566123f2c0459ed5204c 
JP0011-NPJJ00188_00-0000000000000001,4,Aquanaut no Kyuujitsu 2,PS1 JP,7370E500108D5C2EB50B5897A2E41D89,http://zeus.dl.playstation.net/cdn/JP0011/NPJJ00188_00/lalbEdWuXSGPbVYedFzxgoPZjGHMkVMdTpbYGlqGWeyLODlfTDusDBJTimvRvVRUULKyTofzKAIVrXymHMHJDDQKZCWLhGRwCoQaU.pkg,87076416,0877d09b3100782740a8f7e1fa1219084740f7f71298399e5498bdd6fef8a016 
JP0011-NPJJ00179_00-0000000000000001,4,Aquanaut no Kyuujitsu: Memories of Summer 1996,PS1 JP,1954CAA114C568FC7E0D1A0E4DBD02BE,http://zeus.dl.playstation.net/cdn/JP0011/NPJJ00179_00/j2PVAvj1iCSv0CFQgYmBGbATLE2igTFdTJxyMmyvmauLmffBhemBEsgQylAH4Bdk2U15jFm701gxfV740LBsDY38ny7Y5Wx2Ua72O.pkg,65841648,76b565a39f35b321d37e8cbde24681bf4fb698fa31cad8ce31f5c72fa8fc37d6 
EP2039-NPEF00167_00-GARCTHELAD000001,4,Arc  the Lad 1,PS1 EU,BE3CF6EDF4F602F3B66637F7239632C4,http://zeus.dl.playstation.net/cdn/EP2039/NPEF00167_00/PNhTYdlhUqNOUspmiIzgjJiKgLIGIejghclsfCPdPfTuRzMnPXTJleVyvUHcekHB.pkg,295200304,4b7b3d72b532d59f4b6b82789b5c642976308e3d676310e2f6602ae330085416 
JP9000-NPJI00001_00-0000000000000001,4,Arc the Lad,PS1 JP,6CA459B034E7972C5279A436BAE034E6,http://zeus.dl.playstation.net/cdn/JP9000/NPJI00001_00/aouMNoCiO7Jixqi2THriINGnE7WohKAbGKQEA0D5yCtwKL0KxXMlQts2dfDD1DRcAN7Li1u8Hh2qky7kgO6pPioShv5QPkOYcEuRU.pkg,298298336,b0876c6c9af72e216f75465035e26e93965a73ad20b4d37c1ec8ea34e4173e7d 
UP9000-NPUJ01255_00-0000000000000001,4,Arc The Lad Arc Arena: Monster Tournament,PS1 US,13DBEC5D46543F03FDCB61F3E71DD114,http://zeus.dl.playstation.net/cdn/UP9000/NPUJ01255_00/8Gd9qQdciNP95bsFScMwriDm4k3okuMVLfFlhl1GEvteCbJYNVRsrYWC226XXwDyQC6dNPJjjxKPlBwCTAb73T16rdie9NuTtmeQL.pkg,78281872,0f1e2954b85ab3c09bbaa6b719a472810d18a4a8bb93ae96128b01599497e1ce 
UP9000-NPUJ01224_00-0000000000000001,4,Arc The Lad I,PS1 US,9358A421434954B115F437A4A614AC8E,http://zeus.dl.playstation.net/cdn/UP9000/NPUJ01224_00/CIYDIQ4y2cUPYBedmo0RvLAu2Na6SVmqmmSvaylxpK99lJ95HTK1ajQ41L2U1d5PRChDFLTYORXPkTSauWHHSULLuFRY00BVqDEV1.pkg,309065328,b6c199fef8eab3b8c38d2e3f7bd123bc95ed15692ce507beed4db74eb61d2f3e 
UP9000-NPUJ01252_00-0000000000000001,4,Arc The Lad II,PS1 US,AA7E6AB390418FFAB22196B62301F9BE,http://zeus.dl.playstation.net/cdn/UP9000/NPUJ01252_00/grSo7sI5YLyVDpMt0dTPu5wo5lLgMe2IKPxHyo4DcKuLLscNqv98xSISt3F3PduhLbvSJ8L1qJdr80XO7xyoW8OxXnuOraUpSdai8.pkg,357744688,6e491e658f6c14838b1a9ea962d0341f737a1206ed483de8f60dcf8e8ec64071 
JP9000-NPJI00018_00-0000000000000001,4,Arc the Lad II,PS1 JP,303DFDC763E7F3C07D46EA5B2BF35041,http://zeus.dl.playstation.net/cdn/JP9000/NPJI00018_00/mTG173cnrWklC6wSHXlW9L5HtyoxkTok6OglYyRs11qS33CpiIIAEXfKBfQeRH530Ef1qG46Bmfkpf29h85GTAm9oS4kmAIg9HkNi.pkg,349743248,b75af0cc22b9b3c82f532bfdf2099b7a67198be37d6395e3d3e69b24f25e579c 
UP9000-NPUJ01253_00-0000000000000001,4,Arc The Lad III,PS1 US,43402540120721684E6C3CB3B4073C0F,http://zeus.dl.playstation.net/cdn/UP9000/NPUJ01253_00/oTNnBFahDyPVwCeRDJMaQqoESbSfEpuNoJfbhaONudjZtFdmRHKYefxpvclkqkzvwgPXLssZroOeIvXUQWzQUFNAtGgNDLqjBHozW.pkg,651361936,fcbd277385466011591d63f49725f2a82537212bd3b6cd7a0839deb773e5a449 
JP9000-NPJI00050_00-0000000000000001,4,Arc the Lad III,PS1 JP,1DF32F50CC4BF11C02D75EB814670C31,http://zeus.dl.playstation.net/cdn/JP9000/NPJI00050_00/WacXoY5bNjlsT9VQcjwLGiJoFGOw62sTce0E46ObkSClcGtFf9KKpg5yiFFRRHcMQnO8RUnkSintyn4GnLtuhfBVHJwttysxBvk9X.pkg,618773952,d2478fc4138fe71b91a08df8da8c908370709c369f5680e0b7d1ef934a5c440b 
JP9000-NPJI00050_00-0000000000000001,4,Arc the Lad III,PS1 JP,1DF32F50CC4BF11C02D75EB814670C31,http://zeus.dl.playstation.net/cdn/JP9000/NPJI00050_00/hqlbyovTryYsPQrktfmiLfGRXgIhwYIbdVXlvrtoyUJbDqkRgCWYTzcwSliheuozhcEHakfNPrSBiHtSjShAsWpvtERVPuqXnhEOU.pkg,618833952,1175920599cf247bd88e64c51f608c8bbbc73f3b0d94da1e514d3ef1033c2d98 
JP9000-NPJI00050_00-0000000000000001,4,Arc the Lad III,PS1 JP,1DF32F50CC4BF11C02D75EB814670C31,http://zeus.dl.playstation.net/cdn/JP9000/NPJI00050_00/ciAQlVVOzBbLpDZFQxLNBcDDwQHCMwnryCRJHFpuRsxSmUIVgnVxmMfXODprcLppJPCNnmInSbEqMlnxyYqBLxkzEANZwaQfRmYFl.pkg,618840912,1d55c687c55084299b827c8ded66c56c540b9065940f8eb85781abebfaf092d5 
JP0506-NPJJ00068_00-0000000000000001,4,Armored Core,PS1 JP,203F40348097179AE4F379C0A3ABBA81,http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00068_00/GPCBWjtuPvKtGElQJrUKwUxhnFFHKMGHlvpLmAKydIWrvMfyCbVkGzmtXYadBAIULvoFhDeDYoUJZapsvSXuLjtKKHpFQnRcTKTVq.pkg,235856080,79266b2c56f1c866fd0c0899680009b941bce16ee813b6806105cad33d61637b 
JP0506-NPJJ00105_00-0000000000000001,4,Armored Core: Master of Arena,PS1 JP,56A32DF13D0557763F6FE59A60B8045E,http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00105_00/atLPWNgVihTOyvMCHZZapYMdouKAvFaTmeFVzYHnvPgXHXqMXaNAtYySrfFgBqVceRxLmeDvRkANPwSOwMMsBWHradmtCmJgLEkIe.pkg,685424752,b57b334db3f0f0ee563cf68a14ad8a65432142b49ceb3685af42297baf49fd02 
JP0506-NPJJ00105_00-0000000000000001,4,Armored Core: Master of Arena,PS1 JP,56A32DF13D0557763F6FE59A60B8045E,http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00105_00/hwKnXqiomVxcpncpDqgQlxuvvRalQsxvmRGQZIaHzWgrWuLAfNpiuvuuoidYgExikGJinOAFyOgUmfLzlKnrRSdLZxOOPWUhXNrZd.pkg,686548288,ebabfacb329d761e1ab494263d3571957f6d871e264f7c42258940798da89422 
JP0506-NPJJ00105_00-0000000000000001,4,Armored Core: Master of Arena,PS1 JP,56A32DF13D0557763F6FE59A60B8045E,http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00105_00/spzUQLWNyOpJrciRzzVmKTeWWYDCStipyCOvZZlaPSOIKJbLaRbbdsvsHjvJfcpjflovujrrkTMPBADRVNzwvWqdPKFgQGYPBTHSM.pkg,686547888,77ad50fb49281b6af2772962cded42c06fe3cc1aac89d714afd5b8471a43c664 
JP0506-NPJJ00089_00-0000000000000001,4,Armored Core: Project Phantasma,PS1 JP,C6128FFE4C856133584A98C502B1946B,http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00089_00/KhowxHnvFWBOFFKvfvBgzZsJyFlJAXsbJgvLOZtxxBUhlRRtAbVzIIKFHIbYJtDgLfFOixxpUbQyyBZrjxTpNtbHZPcgFUxHqpCex.pkg,236770400,ad687e40604a05f89c83365b8d74310463df92819ea4f218ae793435ca49eb11 
JP0747-NPJJ00504_00-0000000000000001,4,Art Camion Sugorokuden,PS1 JP,75B426FF08D37D1390D4AF359BE68672,http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00504_00/uIwBOkGyQpkrbsxayOxwRrmVImaNqJTavhAmQIFISTChfgNmhfnPVBPQZcEgwxXBlFwhCYoXOdgqWXMydCSlnZabBeLYLEBKkKjca.pkg,80947568,788fc59f6419eacdfc24924a0698d24baa790bdc505da57f01bff91ee91ca8c9 
JP0038-NPJJ00267_00-0000000000000001,4,Arubarea no Otome ~Uruwashi no Seishikitachi~,PS1 JP,6AAFF6F4F35D04813934F5ED8CCD6485,http://zeus.dl.playstation.net/cdn/JP0038/NPJJ00267_00/oEPLgqCglPRO2J9AfFaarw24xqjdqxxmwvr6Eu9TCM7EC3ByGt6p0KqPyKKq4RLHc6jCj3FjxnHS7RJDge8B1CqqKKojaMa4Pj5Yx.pkg,403512864,78023a3e3cea44229dc9fffa0cf815fd82e21dad7988daf59164a0f705ca1ae1 
JP0038-NPJJ00256_00-0000000000000001,4,Assault Suits Valken 2,PS1 JP,EED3A24EE2ACB3DF926CF7CCD2816A6C,http://zeus.dl.playstation.net/cdn/JP0038/NPJJ00256_00/LCXJ8EE54U4FNaHIB9SgMfLKetG7ITw5A89CHiC0vVei2CSyb9L0NxLA12ix9CsDRgS2Tj7sp4Ax83xmerQx0V4uVpY2RfsY5Q5P1.pkg,250814416,2df4c079b349e81fe423a4c18d74d9051956bf842bb031a29b5293175a8b4c3d 
JP0212-NPJJ00523_00-0000000000000001,4,Asuka 120% Excellent: Burning Fest. Excellent,PS1 JP,71B3D6BF7E159BE70CC48F8F233646EE,http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00523_00/pfffyMakjOSvlkWwGjVqquBNNCqDpjWJrDnJXhVURTgZtOobbqSbrFAJyfnDdHIuMdhsPFLDTisHSGSqjIaishoIqPXintTyrKPax.pkg,218599792,b16530ab36f3e6443fe6e2b6be0c08c8fb9f136049da87b4cfdc1124d58baf43 
JP0103-NPJJ00148_00-0000000000000001,4,Atelier Elie: The Alchemist of Salburg 2,PS1 JP,D1E384ED1B008552E67141B4CCA821B2,http://zeus.dl.playstation.net/cdn/JP0103/NPJJ00148_00/vAst5Vp75HdrHTv7vaVLAPaMSkrXHGRJbWC0oddP2plqEj6kkBvma1iXNm4qfa3sNKshvcfLmmYwCrNWB1teX0gf0uG9p2S1oqjXq.pkg,364843440,5379a3891ee93dcc425ded694902a85d430db290cb08a64657c62158ef1fb97b 
JP0103-NPJJ00121_00-0000000000000001,4,Atelier Marie: The Alchemist of Salburg,PS1 JP,9621C0EA8269E8097FD2875D89DEF97B,http://zeus.dl.playstation.net/cdn/JP0103/NPJJ00121_00/Bl6of6vlCjnedRw9dKjqwGEbR0i05qBiRDAFbDSKPevEi5nTG0VElbAtrxGGQXrWvOsahDAyinfqrvsHkqljmIh4giQW1lMuPaYO8.pkg,166741952,71ff8db910a4e80b98396fb04f7c4d4a98ab3e2942dba746de423ccd256de980 
JP0035-NPJJ00132_00-0000000000000001,4,Athena no Kateiban: Family Game,PS1 JP,7BB26A08BA69662395686356C6BF0F5D,http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00132_00/1VmNWsI6dX1UdlkVbsoxegxu71h97mhvusJ1c0W7mWFosUDQ63OnMlnd6hU5bI1TKSxL8garDtK4vLKoH0yGYKHd4NUKhA4jtXF5t.pkg,77021104,a2a3b75057b5c7da477e64eddac851eee0567f574862406fade7dab8905c8533 
JP0035-NPJJ00132_00-0000000000000001,4,Athena no Kateiban: Family Game,PS1 JP,7BB26A08BA69662395686356C6BF0F5D,http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00132_00/fgsSkLbaIJQODWCmZnMgOORxuBEMEikPyHxPbgJwfUDMslBzGxutIfBxvIFnWIvQhchGmKReNlfzlECsBMvXpuEjWeqjMmIpNKZuh.pkg,77010864,0e44ea38fdaeef487da479e8d076fb34abafa1e1e48343f22046c5e34366ebba 
JP0035-NPJJ00132_00-0000000000000001,4,Athena no Kateiban: Family Game,PS1 JP,7BB26A08BA69662395686356C6BF0F5D,http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00132_00/tdmhmZCNysLqayUSjRsvpBWuthgBqqAhoRrhStQfFLwVWLFKYSXrqefUqKMlBMYEHuLxtqQcxrzZyejNaRfIkMYWUMFuWJVHpIaSI.pkg,77010464,29a0baa1df659a80df3a841776b60410bd0637284f43801da600e55d17235b08 
EP4061-NPEF00137_00-GMIRACLEQU000GER,4,ATV Racers,PS1 EU,ABC4A7EAAC4FD1BD1E09A78B05E34491,http://zeus.dl.playstation.net/cdn/EP4061/NPEF00137_00/UhGnAtA876i3Ci49tI3jU6bO78DL3wrt0eOqddVdJMQGrgYUcI3y8cjf374aUFn3.pkg,42188320,d07bb0c577384b4600724f566660572f094aad49207fa4918662992c742689c6 
JP0021-NPJJ00196_00-0000000000000001,4,Backstreet Billiards,PS1 JP,1DEED3DC975120AA4C39B1AA3F59A657,http://zeus.dl.playstation.net/cdn/JP0021/NPJJ00196_00/VwlA4miNFIfdhfHIt8PqsOYpLOnUMIF9IAGq1MoDjOcetnpnEO738gpyB4RuCaF10qeYousFJihMyqeVEQPlamJSUFQEKc51CWv7s.pkg,336321728,87a655c6c0caf8b044bb296c32f1ccfe20991f486b0d455699d581e6b23db9cf 
JP0292-NPJJ00126_00-0000000000000001,4,Baroque,PS1 JP,49E2A368C0E9E53279446237C07AEE16,http://zeus.dl.playstation.net/cdn/JP0292/NPJJ00126_00/vCXIuDhKCtEolRs1rljmP30lfb10QK58BiLKnVflHfSmt7AYfDBfsOCOvrNdkNK9X37g2CfwgpFUbEfLOoblctEstnWJmvs6kpCIs.pkg,409412944,4fcf36313ed0cd5e0641a3bf3768aeef54a7deb02818b8bdc5583ec66aaa3189 
JP0292-NPJJ00141_00-0000000000000001,4,BAROQUESYNDROME,PS1 JP,B1CE319C094E624A0EED409DC70276E6,http://zeus.dl.playstation.net/cdn/JP0292/NPJJ00141_00/0swMUiT82jl2j445c5Qbmd9ePR53EyDQLVqBFMQwAJWchlHWY7t6HYEWqOmRe79LmNomFLodRUvDOocuxm8kb4TM4BYtqlS2wj96d.pkg,199177632,40f9e1f72abdd8eaa559fe5dea23a90e52a65cbf12c2bbf940d7fe95565f68a2 
JP0128-NPJJ00191_00-0000000000000001,4,BELTLOGGER 9,PS1 JP,9F2EDD999A12334AC531FA50F4C19A6B,http://zeus.dl.playstation.net/cdn/JP0128/NPJJ00191_00/IQvU8MEjxBAcB9VhEnlgx9Bo6wnTp9uQfu1WYwWagJTNdpI9d1e1BOLAmT9TLqJYpvYiFJayvuR8IcylEoeXEt7wTHfwVRxsVCKsG.pkg,399162608,beb4152c34741f0b1eaf00243f0b752b7daae31ea72def91242f68ba737195ef 
JP0102-NPJJ00129_00-0000000000000001,4,Biohazard 2,PS1 JP,A5E2DCB6A9F92D6EFA088593838545B2,http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00129_00/6FMIvovv9qIFQRAeaTDiqywAJkCHtvWoUiKn9gE3Ax9IsAVFjSLc0jnwVuTnMXjTikKA6DBtlfsEJwyneaRPMRuAqJ4t8rWj9U0HY.pkg,782712208,c208de0b6bb564203bf28f4522d7473c489332c6e72911d9bc329504f348b2f8 
JP0102-NPJJ00129_00-0000000000000001,4,BIOHAZARD 2,PS1 JP,A5E2DCB6A9F92D6EFA088593838545B2,http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00129_00/jrgJOqh0pDa8lGNjho36VoRAmbruHvALCAKqNsgOkOEJ5idNhh9xp8AxLMWq5fW04eovEIkgIqni0MCBHaGKasHfUy69fBFhlRtWs.pkg,782727840,14f253ae8d02c8330adbd4017e40ccec42f50f9da5bd4bb860e197d343b06117 
JP0102-NPJJ00239_00-0000000000000001,4,Biohazard 3 - Last Escape,PS1 JP,E6A54CE48B0D390EB0F13D80F07E60AF,http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00239_00/8BRYyJJWQIm9iBiU0PaeXcTaW5kjdLGKkhHabX1UUR7xu87MTWNgNAmWD4Fja4wLvtc8C7gVHUGYudMPFyy5QH9TufYaA6RilfQvl.pkg,399209568,fd830226cd80311bd4b902c621805a8c53d96aefc88460ebf5559fd337312a21 
JP0102-NPJJ00239_00-0000000000000001,4,BIOHAZARD 3 LAST ESCAPE,PS1 JP,E6A54CE48B0D390EB0F13D80F07E60AF,http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00239_00/qBCmemHrSjGsOm3PdrEqsGbNrkPVErIUUVFcwsdu9VltUDMHwUHSCUSo8MVQEcomcTYtUbFKpRfNDUNajUUR4uJB2g7AOi0gQuwpY.pkg,399216288,18ba84e0bfea95fdffc07a9760738e501205de5f3a6bce519e95f365a0b7d87e 
JP0202-NPJJ00615_00-0000000000000001,4,Blaster Master,PS1 JP,CB7659E6CBE7F4B72C1D90C740929F67,http://zeus.dl.playstation.net/cdn/JP0202/NPJJ00615_00/pkqVvwYQddDhYdPCnunjmuPfLNgvrXiuMTqiZHbCOdDjZDOonHgAmauLBnviVKTPdJjUaUuCGVkuDJfCcvgfxKpbIgJZzhjldqbjI.pkg,367543024,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
JP0035-NPJJ00197_00-0000000000000001,4,Blockids,PS1 JP,5A42F635E20C1D23679D0647A49AEC20,http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00197_00/BGwRqJikKGiDlwJgGPxK7ywyp6hPMWLulQbr0O7o088XBETsfNaeyqrje6oKdlpE8iKD4a8uqwlkuXbOPu2iKlrDXSapbrQ2TmqQW.pkg,83538784,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
JP0035-NPJJ00197_00-0000000000000001,4,Blockids,PS1 JP,5A42F635E20C1D23679D0647A49AEC20,http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00197_00/hLDAacrzMneffCMSLgoQZZLbyFdyaVAbjTDkJdanFmVnXtyETVcSyAyctovmtxvtSOOWOVfhwQpTFjVAfwtPkhrIZnnSpAoeHaEVZ.pkg,10,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
JP0035-NPJJ00197_00-0000000000000001,4,Blockids,PS1 JP,5A42F635E20C1D23679D0647A49AEC20,http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00197_00/slRohBLESOMxvhFUJEXIVmoFGBmrSsUHGbpLdrqYEUpyKPINSEggmsasFbkNKsHVDIRccOVrsIOjiPEktCelUrnrzZQCupiGoDMav.pkg,83531184,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
UP9000-NPUJ00027_00-0000000000000001,4,Blood Omen - Legacy of Kain,PS1 US,D32E36CFB39CB5AAF9A6E5DCE18A2AB2,http://zeus.dl.playstation.net/cdn/UP9000/NPUJ00027_00/GM71MBSs9F5wyap3k1KGXECIGQiRHNNLX1RCHqKr13viJfUd1cvk8FNMNitWWApgQAKrN2Ghru2FJXvPX9n6ACWIEt05lINMSpypO.pkg,474705504,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
EP0776-NPEF00110_00-GBLOODOMEN000ENG,4,Blood Omen: Legacy of Kain,PS1 EU,BC60B082B2FA214311FB1826BD230AB6,http://zeus.dl.playstation.net/cdn/EP0776/NPEF00110_00/BLeMvKREseiAvFQwSvIDnjVDjOIOBVEPNRrLYqdftJZlqPjqxdHKYrKvxCgXCiGR.pkg,473110128,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
EP0776-NPEF00110_00-GBLOODOMEN000GER,4,Blood Omen: Legacy of Kain,PS1 EU,AE05EB6EA7837B58B8AF7959CA8FBFC0,http://zeus.dl.playstation.net/cdn/EP0776/NPEF00110_00/soDKgNcfuNPqOLbbmZheTZvWcUetujlgFaHagpaztUCsFAYMBGWLWgJrSqBsgQgS.pkg,474707552,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
UP9000-NPUI94199_00-0000000000000001,4,Bloody Roar,PS1 US,3D35D49B87B4F8A99B5B2D8BD173E4E9,http://zeus.dl.playstation.net/cdn/UP9000/NPUI94199_00/TguU5dDeGSmWA9wFA6Fd0JBQop8QDQnjI5laPYLdUuPClRQM59bcUgVPQxWaOHlpKW6peKlcyMfq9WpAJXb8gUloyHvGPKgT3Qdw0.pkg,327911824,0371cfead7f807a4bbd7058be2c309a1fafe8c4208dc745070d591e159657380 
